year,name,frequency,gender
1948,irwin,11,M
1948,ivan,39,M
1948,j,10,M
1948,jack,98,M
1948,jackie,13,M
1948,jacob,6,M
1948,jacques,22,M
1948,james,2272,M
1948,jan,12,M
1948,jason,5,M
1948,jay,10,M
1948,jean,93,M
1948,jean-paul,6,M
1948,jeffery,10,M
1948,jeffrey,65,M
1948,jerald,6,M
1948,jerome,35,M
1948,jerry,61,M
1948,jim,5,M
1948,jimmie,10,M
1948,jimmy,15,M
1948,joe,7,M
1948,joel,19,M
1948,joesph,10,M
1948,john,3311,M
1948,johnnie,8,M
1948,johnny,17,M
1948,jon,31,M
1948,jonathan,19,M
1948,jos,15,M
1948,joseph,3284,M
1948,josephe,9,M
1948,julian,5,M
1948,julien,6,M
1948,karl,30,M
1948,keith,205,M
1948,kelvin,7,M
1948,kenneth,960,M
1948,kent,18,M
1948,kerry,21,M
1948,kevin,61,M
1948,kieth,6,M
1948,kim,7,M
1948,kirk,10,M
1948,lance,13,M
1948,lanny,6,M
1948,larry,633,M
1948,laurence,47,M
1948,laurie,12,M
1948,laverne,12,M
1948,lawerence,5,M
1948,lawrance,5,M
1948,lawrence,379,M
1948,lee,27,M
1948,lenard,29,M
1948,leo,84,M
1948,leon,24,M
1948,leonard,182,M
1948,leroy,13,M
1948,leslie,117,M
1948,lester,8,M
1948,lewis,17,M
1948,lindsay,10,M
1948,lionel,28,M
1948,lloyd,123,M
1948,lonnie,7,M
1948,lorne,120,M
1948,louis,75,M
1948,luc,5,M
1948,lucien,10,M
1948,lyle,48,M
1948,lynden,5,M
1948,lynn,11,M
1948,malcolm,40,M
1948,male,5,M
1948,marc,15,M
1948,marcel,66,M
1948,mark,166,M
1948,marshall,17,M
1948,martin,107,M
1948,marvin,35,M
1948,mathew,8,M
1948,matthew,19,M
1948,maurice,77,M
1948,maxwell,9,M
1948,maynard,5,M
1948,melville,11,M
1948,melvin,58,M
1948,mervin,17,M
1948,mervyn,11,M
1948,michael,1134,M
1948,micheal,73,M
1948,michel,43,M
1948,mike,7,M
1948,miles,8,M
1948,milton,18,M
1948,mitchel,5,M
1948,mitchell,8,M
1948,morley,15,M
1948,morris,34,M
1948,murray,194,M
1948,murry,7,M
1948,myles,12,M
1948,myron,5,M
1948,neal,5,M
1948,neil,101,M
1948,nelson,29,M
1948,nicholas,30,M
1948,nick,8,M
1948,noel,8,M
1948,norman,296,M
1948,not,17,M
1948,oliver,8,M
1948,orval,5,M
1948,orville,8,M
1948,oscar,7,M
1948,owen,10,M
1948,patrice,5,M
1948,patrick,275,M
1948,paul,975,M
1948,percy,15,M
1948,perry,20,M
1948,peter,689,M
1948,philip,228,M
1948,phillip,80,M
1948,pierre,24,M
1948,rae,7,M
1948,ralph,162,M
1948,randal,10,M
1948,randall,69,M
1948,randolph,45,M
1948,randy,32,M
1948,ray,33,M
1948,raymond,384,M
1948,reginald,99,M
1948,reid,8,M
1948,rene,37,M
1948,rex,5,M
1948,richard,1532,M
1948,rick,5,M
1948,rickey,14,M
1948,rickie,7,M
1948,ricky,17,M
1948,robert,3240,M
1948,robin,45,M
1948,roderick,61,M
1948,rodger,29,M
1948,rodney,66,M
1948,roger,238,M
1948,roland,50,M
1948,rolland,9,M
1948,ronald,1288,M
1948,ronnie,20,M
1948,rosaire,8,M
1948,ross,151,M
1948,rowland,6,M
1948,roy,167,M
1948,royal,5,M
1948,russel,23,M
1948,russell,113,M
1948,sam,6,M
1948,samuel,65,M
1948,scott,32,M
1948,sean,8,M
1948,shane,7,M
1948,shawn,18,M
1948,sheldon,37,M
1948,sidney,32,M
1948,simon,7,M
1948,stanley,147,M
1948,stephan,5,M
1948,stephen,412,M
1948,steve,9,M
1948,steven,135,M
1948,stewart,45,M
1948,stuart,51,M
1948,sydney,24,M
1948,ted,9,M
1948,teddy,13,M
1948,terence,61,M
1948,terrance,177,M
1948,terrence,158,M
1948,terry,183,M
1948,theodore,39,M
1948,thomas,979,M
1948,timothy,131,M
1948,todd,5,M
1948,tommy,9,M
1948,tony,5,M
1948,trevor,12,M
1948,vaughan,5,M
1948,vaughn,8,M
1948,verne,7,M
1948,vernon,39,M
1948,victor,114,M
1948,vincent,50,M
1948,wallace,31,M
1948,walter,171,M
1948,warren,75,M
1948,wayne,779,M
1948,wesley,35,M
1948,wilbert,16,M
1948,wilfred,58,M
1948,wilfrid,8,M
1948,willard,12,M
1948,william,2421,M
1948,willis,7,M
1948,wilson,6,M
1948,wm,5,M
1948,wray,6,M
1948,yvon,19,M
1949,aaron,9,M
1949,abraham,7,M
1949,adrian,7,M
1949,alan,206,M
1949,albert,143,M
1949,alec,6,M
1949,alex,9,M
1949,alexander,155,M
1949,alfred,93,M
1949,alistair,5,M
1949,allan,363,M
1949,allen,122,M
1949,alvin,36,M
1949,andre,38,M
1949,andrew,133,M
1949,angelo,6,M
1949,angus,13,M
1949,anthony,116,M
1949,antonio,7,M
1949,archibald,6,M
1949,archie,6,M
1949,armand,17,M
1949,arnold,46,M
1949,arthur,215,M
1949,aubrey,5,M
1949,austin,7,M
1949,babe,8,M
1949,barrie,12,M
1949,barry,320,M
1949,barton,6,M
1949,basil,10,M
1949,benjamin,25,M
1949,bernard,94,M
1949,beverley,13,M
1949,beverly,17,M
1949,bill,8,M
1949,billie,5,M
1949,billy,7,M
1949,blaine,13,M
1949,blair,9,M
1949,blake,13,M
1949,bob,5,M
1949,bobby,10,M
1949,bohdan,8,M
1949,boy,5,M
1949,boyd,6,M
1949,bradford,5,M
1949,bradley,40,M
1949,brent,37,M
1949,brett,5,M
1949,brian,1039,M
1949,brien,7,M
1949,bruce,553,M
1949,bruno,10,M
1949,bryan,159,M
1949,bryce,6,M
1949,bryon,11,M
1949,burton,10,M
1949,byron,29,M
1949,calvin,37,M
1949,cameron,32,M
1949,campbell,7,M
1949,carl,141,M
1949,carman,11,M
1949,carmen,14,M
1949,carson,6,M
1949,cary,7,M
1949,cecil,34,M
1949,charles,563,M
1949,charlie,7,M
1949,chester,13,M
1949,chris,10,M
1949,christian,5,M
1949,christopher,178,M
1949,clair,7,M
1949,clare,15,M
1949,clarence,44,M
1949,clark,12,M
1949,clarke,6,M
1949,claude,52,M
1949,clayton,30,M
1949,clement,8,M
1949,clifford,109,M
1949,clifton,5,M
1949,clinton,11,M
1949,clyde,12,M
1949,colin,44,M
1949,conrad,7,M
1949,cornelius,5,M
1949,craig,43,M
1949,cristopher,5,M
1949,curtis,5,M
1949,cyril,11,M
1949,dale,125,M
1949,dalton,5,M
1949,dan,15,M
1949,dana,19,M
1949,danial,6,M
1949,daniel,506,M
1949,danny,97,M
1949,darcy,10,M
1949,d'arcy,6,M
1949,darrel,7,M
1949,darrell,14,M
1949,darryl,28,M
1949,daryl,12,M
1949,david,2416,M
1949,dean,37,M
1949,delbert,15,M
1949,denis,87,M
1949,dennis,423,M
1949,derek,39,M
1949,derrick,7,M
1949,desmond,7,M
1949,dominic,5,M
1949,don,7,M
1949,donald,1343,M
1949,donat,6,M
1949,douglas,1014,M
1949,drew,5,M
1949,duane,14,M
1949,duncan,31,M
1949,dwayne,11,M
1949,dwight,32,M
1949,earl,75,M
1949,earle,8,M
1949,eddie,11,M
1949,edgar,25,M
1949,edmond,14,M
1949,edmund,22,M
1949,edward,628,M
1949,edwin,61,M
1949,eldon,12,M
1949,elgin,7,M
1949,eli,5,M
1949,elliot,5,M
1949,elliott,6,M
1949,elmer,15,M
1949,elwood,11,M
1949,emerson,5,M
1949,emile,10,M
1949,eric,168,M
1949,erik,9,M
1949,erle,5,M
1949,ernest,130,M
1949,errol,7,M
1949,eugene,64,M
1949,evan,6,M
1949,everett,12,M
1949,fernand,20,M
1949,floyd,17,M
1949,frances,5,M
1949,francis,181,M
1949,francois,15,M
1949,frank,157,M
1949,franklin,33,M
1949,fraser,9,M
1949,fred,28,M
1949,frederic,12,M
1949,frederick,265,M
1949,fredric,7,M
1949,fredrick,65,M
1949,gabriel,7,M
1949,gaetan,14,M
1949,garfield,16,M
1949,garnet,38,M
1949,garry,223,M
1949,garth,25,M
1949,gary,697,M
1949,gaston,9,M
1949,gavin,7,M
1949,gene,20,M
1949,geoffrey,28,M
1949,george,723,M
1949,georges,7,M
1949,gerald,526,M
1949,gerard,56,M
1949,gerry,8,M
1949,gilbert,36,M
1949,giles,7,M
1949,gille,5,M
1949,gilles,24,M
1949,glen,151,M
1949,glendon,6,M
1949,glenn,162,M
1949,gordon,593,M
1949,graeme,5,M
1949,graham,37,M
1949,grant,89,M
1949,graydon,7,M
1949,gregg,11,M
1949,gregory,304,M
1949,guy,58,M
1949,harley,5,M
1949,harold,215,M
1949,harris,5,M
1949,harry,159,M
1949,harvey,78,M
1949,hector,7,M
1949,henri,14,M
1949,henry,109,M
1949,herbert,66,M
1949,herman,6,M
1949,howard,173,M
1949,hubert,12,M
1949,hugh,106,M
1949,ian,162,M
1949,infant,49,M
1949,irving,5,M
1949,irwin,9,M
1949,isaac,6,M
1949,ivan,46,M
1949,j,13,M
1949,jack,99,M
1949,jackie,12,M
1949,jacob,14,M
1949,jacques,31,M
1949,james,2168,M
1949,jan,11,M
1949,jay,21,M
1949,jean,121,M
1949,jean-guy,7,M
1949,jean-pierre,5,M
1949,jeffery,10,M
1949,jeffrey,74,M
1949,jerald,9,M
1949,jeremiah,5,M
1949,jerome,31,M
1949,jerry,62,M
1949,jesse,5,M
1949,jimmie,7,M
1949,jimmy,15,M
1949,joel,34,M
1949,joesph,9,M
1949,johannes,9,M
1949,john,3308,M
1949,johnny,16,M
1949,jon,31,M
1949,jonathan,19,M
1949,jos,30,M
1949,joseph,2980,M
1949,josephe,8,M
1949,julien,8,M
1949,karl,33,M
1949,keith,235,M
1949,keneth,5,M
1949,kenneth,1044,M
1949,kent,13,M
1949,kerry,20,M
1949,kevin,72,M
1949,kieth,7,M
1949,kim,13,M
1949,kirk,16,M
1949,kurt,7,M
1949,lance,10,M
1949,lanny,7,M
1949,larry,651,M
1949,laurence,35,M
1949,laurent,22,M
1949,laurie,18,M
1949,laverne,13,M
1949,lawrence,369,M
1949,lee,24,M
1949,leigh,9,M
1949,lenard,23,M
1949,leon,27,M
1949,leonard,205,M
1949,leroy,9,M
1949,leslie,135,M
1949,lester,11,M
1949,lewis,18,M
1949,lionel,21,M
1949,lloyd,133,M
1949,lorne,120,M
1949,louie,6,M
1949,louis,68,M
1949,lowell,6,M
1949,lucien,10,M
1949,luigi,5,M
1949,lyle,48,M
1949,lynn,23,M
1949,malcolm,55,M
1949,malcom,6,M
1949,marc,27,M
1949,marcel,57,M
1949,mark,170,M
1949,marshall,14,M
1949,marten,5,M
1949,martin,98,M
1949,marvin,37,M
1949,mathew,9,M
1949,matthew,13,M
1949,maurice,64,M
1949,max,10,M
1949,melville,14,M
1949,melvin,50,M
1949,melvyn,6,M
1949,merle,6,M
1949,mervin,22,M
1949,mervyn,13,M
1949,michael,1320,M
1949,micheal,90,M
1949,michel,61,M
1949,mike,5,M
1949,miles,5,M
1949,milton,19,M
1949,mitchell,10,M
1949,monte,6,M
1949,morgan,6,M
1949,morley,17,M
1949,morris,27,M
1949,murray,192,M
1949,murry,8,M
1949,myles,9,M
1949,myron,6,M
1949,neal,15,M
1949,neil,135,M
1949,nelson,28,M
1949,nicholas,35,M
1949,nickolas,11,M
1949,noel,16,M
1949,norbert,6,M
1949,norman,263,M
1949,normand,12,M
1949,not,11,M
1949,oliver,12,M
1949,orval,13,M
1949,orville,8,M
1949,owen,11,M
1949,patric,7,M
1949,patrick,316,M
1949,paul,1058,M
1949,percy,16,M
1949,perry,16,M
1949,peter,765,M
1949,philip,221,M
1949,phillip,94,M
1949,pierre,28,M
1949,rae,6,M
1949,ralph,151,M
1949,rand,5,M
1949,randal,16,M
1949,randall,88,M
1949,randolph,58,M
1949,randy,55,M
1949,ray,32,M
1949,raymond,399,M
1949,reginald,95,M
1949,reid,8,M
1949,rejean,11,M
1949,remi,9,M
1949,rene,39,M
1949,rex,6,M
1949,rheal,12,M
1949,richard,1501,M
1949,rickey,19,M
1949,rickie,6,M
1949,ricky,14,M
1949,robert,3242,M
1949,robert-james,5,M
1949,robin,39,M
1949,roderick,51,M
1949,rodger,30,M
1949,rodney,85,M
1949,roger,235,M
1949,roland,45,M
1949,rolland,10,M
1949,roman,6,M
1949,romeo,6,M
1949,ronald,1205,M
1949,ronnie,17,M
1949,ross,146,M
1949,roy,199,M
1949,royden,8,M
1949,russel,20,M
1949,russell,103,M
1949,samuel,63,M
1949,scott,35,M
1949,sean,7,M
1949,shaun,8,M
1949,shawn,16,M
1949,sheldon,34,M
1949,sherman,5,M
1949,sidney,28,M
1949,simon,5,M
1949,spencer,6,M
1949,stanley,161,M
1949,stephan,8,M
1949,stephen,538,M
1949,sterling,7,M
1949,steve,11,M
1949,steven,213,M
1949,stewart,50,M
1949,stuart,44,M
1949,sydney,24,M
1949,ted,13,M
1949,teddy,12,M
1949,terance,6,M
1949,terence,78,M
1949,terrance,151,M
1949,terrence,127,M
1949,terry,176,M
1949,theodore,46,M
1949,thomas,1015,M
1949,timothy,179,M
1949,tom,8,M
1949,tommy,5,M
1949,tony,7,M
1949,trevor,13,M
1949,vance,5,M
1949,vaughn,10,M
1949,vernon,38,M
1949,victor,105,M
1949,vincent,52,M
1949,wallace,27,M
1949,walter,151,M
1949,warren,68,M
1949,wayne,662,M
1949,weldon,5,M
1949,wesley,37,M
1949,wilbert,13,M
1949,wilfred,56,M
1949,wilfrid,8,M
1949,willard,6,M
1949,william,2344,M
1949,willis,11,M
1949,wray,6,M
1949,yvon,14,M
1950,aaron,11,M
1950,adrian,12,M
1950,alan,249,M
1950,albert,166,M
1950,alec,10,M
1950,alex,22,M
1950,alexander,133,M
1950,alfred,86,M
1950,allan,354,M
1950,allen,122,M
1950,alvin,36,M
1950,amos,5,M
1950,andre,34,M
1950,andrew,166,M
1950,angelo,9,M
1950,angus,13,M
1950,anthony,101,M
1950,archibald,8,M
1950,archie,10,M
1950,arden,6,M
1950,armand,9,M
1950,arnold,41,M
1950,arthur,190,M
1950,aurele,5,M
1950,austin,9,M
1950,babe,9,M
1950,barrie,15,M
1950,barry,339,M
1950,barton,7,M
1950,basil,8,M
1950,benjamin,24,M
1950,bernard,94,M
1950,bert,10,M
1950,beverley,10,M
1950,beverly,13,M
1950,bill,5,M
1950,billy,6,M
1950,blaine,7,M
1950,blair,13,M
1950,blake,20,M
1950,bob,9,M
1950,bobby,6,M
1950,bohdan,16,M
1950,boy,5,M
1950,bradford,11,M
1950,bradley,62,M
1950,brent,39,M
1950,brian,1139,M
1950,brien,8,M
1950,brock,7,M
1950,bruce,517,M
1950,bryan,136,M
1950,bryce,7,M
1950,bryon,20,M
1950,burton,6,M
1950,byron,15,M
1950,calvin,27,M
1950,cameron,31,M
1950,campbell,5,M
1950,carl,121,M
1950,carman,9,M
1950,carmen,9,M
1950,carson,9,M
1950,cecil,45,M
1950,charles,570,M
1950,chester,7,M
1950,chris,9,M
1950,christian,5,M
1950,christopher,209,M
1950,clare,13,M
1950,clarence,52,M
1950,clark,15,M
1950,claude,59,M
1950,clayton,25,M
1950,clement,5,M
1950,clifford,120,M
1950,clifton,6,M
1950,clinton,11,M
1950,clive,8,M
1950,clyde,13,M
1950,colin,56,M
1950,conrad,10,M
1950,craig,65,M
1950,curtis,8,M
1950,cyril,9,M
1950,dale,109,M
1950,dalton,11,M
1950,dan,17,M
1950,dana,18,M
1950,danial,8,M
1950,daniel,555,M
1950,danny,100,M
1950,darcy,6,M
1950,d'arcy,7,M
1950,darrel,15,M
1950,darrell,16,M
1950,darryl,29,M
1950,darwin,10,M
1950,daryl,16,M
1950,dave,6,M
1950,david,2433,M
1950,dean,44,M
1950,delbert,14,M
1950,delmer,6,M
1950,denis,88,M
1950,dennis,489,M
1950,denton,5,M
1950,derek,36,M
1950,derrick,7,M
1950,desmond,7,M
1950,dirk,6,M
1950,dominic,5,M
1950,don,10,M
1950,donald,1351,M
1950,douglas,1003,M
1950,drew,5,M
1950,duane,9,M
1950,duncan,34,M
1950,dwayne,11,M
1950,dwight,38,M
1950,earl,89,M
1950,earle,7,M
1950,eddie,9,M
1950,eddy,7,M
1950,edgar,25,M
1950,edmond,8,M
1950,edmund,13,M
1950,edward,596,M
1950,edwin,51,M
1950,eldon,23,M
1950,elgin,9,M
1950,elias,5,M
1950,elmer,18,M
1950,elwood,6,M
1950,emile,8,M
1950,eric,202,M
1950,ernest,116,M
1950,eugene,62,M
1950,evan,9,M
1950,everett,8,M
1950,felix,5,M
1950,fergus,5,M
1950,fernand,13,M
1950,floyd,25,M
1950,frances,8,M
1950,francis,183,M
1950,francois,14,M
1950,frank,184,M
1950,franklin,47,M
1950,franklyn,5,M
1950,fraser,7,M
1950,fred,16,M
1950,frederic,11,M
1950,frederick,287,M
1950,fredrick,82,M
1950,gaetan,7,M
1950,garfield,14,M
1950,garnet,32,M
1950,garry,223,M
1950,garth,18,M
1950,gary,922,M
1950,gaston,6,M
1950,gene,12,M
1950,geoffrey,47,M
1950,george,703,M
1950,gerald,472,M
1950,gerard,55,M
1950,gerrard,5,M
1950,gerrit,5,M
1950,gerry,13,M
1950,gilbert,45,M
1950,gilles,17,M
1950,glen,216,M
1950,glenn,162,M
1950,gorden,8,M
1950,gordon,520,M
1950,graeme,11,M
1950,graham,56,M
1950,grant,87,M
1950,gregg,12,M
1950,gregory,363,M
1950,greig,7,M
1950,guy,53,M
1950,hans,5,M
1950,harley,10,M
1950,harold,215,M
1950,harry,153,M
1950,hartley,5,M
1950,harvey,78,M
1950,hector,5,M
1950,henri,12,M
1950,henry,91,M
1950,herbert,75,M
1950,herman,9,M
1950,homer,5,M
1950,howard,134,M
1950,hubert,16,M
1950,hugh,82,M
1950,ian,183,M
1950,ihor,7,M
1950,irvin,6,M
1950,irving,8,M
1950,irwin,6,M
1950,isaac,7,M
1950,ivan,43,M
1950,j,15,M
1950,jack,127,M
1950,jackie,14,M
1950,jacob,15,M
1950,jacque,5,M
1950,jacques,36,M
1950,james,2159,M
1950,jan,14,M
1950,jay,15,M
1950,jean,87,M
1950,jean-guy,6,M
1950,jean-paul,6,M
1950,jeffery,16,M
1950,jeffrey,87,M
1950,jeremy,6,M
1950,jerome,26,M
1950,jerrold,5,M
1950,jerry,73,M
1950,jim,6,M
1950,jimmie,6,M
1950,jimmy,12,M
1950,joe,5,M
1950,joel,17,M
1950,joesph,7,M
1950,johannes,8,M
1950,john,3243,M
1950,johnnie,7,M
1950,johnny,27,M
1950,jon,29,M
1950,jonathan,28,M
1950,jos,28,M
1950,joseph,3137,M
1950,josephe,9,M
1950,karl,35,M
1950,keith,220,M
1950,kelvin,6,M
1950,keneth,5,M
1950,kenneth,1000,M
1950,kent,18,M
1950,kerry,14,M
1950,kevin,76,M
1950,kieth,5,M
1950,kim,9,M
1950,kirk,33,M
1950,laird,9,M
1950,lance,11,M
1950,larry,605,M
1950,laurence,45,M
1950,laurent,16,M
1950,laurie,16,M
1950,lavern,6,M
1950,laverne,13,M
1950,lawrence,359,M
1950,lee,27,M
1950,leigh,6,M
1950,leland,9,M
1950,lenard,15,M
1950,lennard,6,M
1950,leo,70,M
1950,leon,23,M
1950,leonard,188,M
1950,leroy,12,M
1950,leslie,137,M
1950,lewis,18,M
1950,lindsay,10,M
1950,lionel,26,M
1950,lloyd,121,M
1950,lonnie,5,M
1950,lorne,105,M
1950,louis,75,M
1950,luc,10,M
1950,lucien,11,M
1950,lyle,38,M
1950,lynn,22,M
1950,malcolm,41,M
1950,marc,37,M
1950,marcel,57,M
1950,mario,7,M
1950,mark,288,M
1950,marshall,15,M
1950,martin,130,M
1950,marvin,43,M
1950,matthew,21,M
1950,maurice,79,M
1950,max,5,M
1950,maxwell,5,M
1950,melville,16,M
1950,melvin,43,M
1950,merle,11,M
1950,merton,5,M
1950,mervin,18,M
1950,mervyn,10,M
1950,michael,1490,M
1950,micheal,85,M
1950,michel,54,M
1950,mike,5,M
1950,miles,12,M
1950,milton,17,M
1950,mitchell,15,M
1950,monte,7,M
1950,morgan,6,M
1950,morley,10,M
1950,morris,18,M
1950,murray,199,M
1950,myles,13,M
1950,myron,7,M
1950,neal,6,M
1950,neil,118,M
1950,nelson,31,M
1950,nicholas,39,M
1950,nick,5,M
1950,nigel,5,M
1950,no,5,M
1950,noel,16,M
1950,norbert,5,M
1950,norman,263,M
1950,normand,10,M
1950,norris,5,M
1950,not,16,M
1950,oliver,9,M
1950,omer,5,M
1950,orval,7,M
1950,orville,10,M
1950,oscar,10,M
1950,owen,17,M
1950,pasquale,5,M
1950,patrick,314,M
1950,paul,1090,M
1950,percy,18,M
1950,perry,22,M
1950,peter,777,M
1950,philip,216,M
1950,phillip,66,M
1950,pierre,43,M
1950,ralph,157,M
1950,randal,22,M
1950,randall,108,M
1950,randolph,46,M
1950,randy,64,M
1950,ray,35,M
1950,raymond,391,M
1950,reginald,73,M
1950,reid,12,M
1950,rene,40,M
1950,rheal,5,M
1950,ricardo,5,M
1950,richard,1578,M
1950,rick,7,M
1950,rickey,17,M
1950,rickie,6,M
1950,ricky,26,M
1950,robert,3158,M
1950,robin,57,M
1950,roderick,79,M
1950,rodger,25,M
1950,rodney,68,M
1950,roger,253,M
1950,roland,35,M
1950,rolland,13,M
1950,roman,15,M
1950,romeo,9,M
1950,ronald,1215,M
1950,ronnie,15,M
1950,ronny,5,M
1950,rory,8,M
1950,ross,148,M
1950,rowland,5,M
1950,roy,159,M
1950,royden,5,M
1950,rudolph,5,M
1950,russel,27,M
1950,russell,79,M
1950,ryszard,5,M
1950,sam,5,M
1950,samuel,68,M
1950,sandy,6,M
1950,sanford,5,M
1950,scott,52,M
1950,sean,13,M
1950,serge,6,M
1950,shane,5,M
1950,shawn,17,M
1950,sheldon,26,M
1950,sidney,20,M
1950,simon,8,M
1950,spencer,7,M
1950,stanley,170,M
1950,stephan,8,M
1950,stephen,545,M
1950,sterling,5,M
1950,steve,17,M
1950,steven,267,M
1950,stewart,67,M
1950,stuart,52,M
1950,sydney,15,M
1950,tadeusz,9,M
1950,ted,12,M
1950,teddy,17,M
1950,terance,7,M
1950,terence,98,M
1950,terrance,137,M
1950,terrence,116,M
1950,terry,179,M
1950,theadore,6,M
1950,theodore,45,M
1950,thomas,1007,M
1950,timothy,192,M
1950,tommy,7,M
1950,tony,8,M
1950,trevor,22,M
1950,unnamed,6,M
1950,vaughn,5,M
1950,vern,5,M
1950,vernon,46,M
1950,victor,89,M
1950,vincent,49,M
1950,wallace,35,M
1950,walter,184,M
1950,warren,75,M
1950,wayne,638,M
1950,wendell,5,M
1950,wesley,42,M
1950,wilbert,10,M
1950,wilfred,48,M
1950,wilfrid,8,M
1950,willard,18,M
1950,william,2268,M
1950,wilson,9,M
1950,yvon,11,M
1950,zenon,6,M
1951,aaron,8,M
1951,adam,10,M
1951,adrian,21,M
1951,aime,5,M
1951,alain,8,M
1951,alan,317,M
1951,albert,166,M
1951,alec,12,M
1951,alex,14,M
1951,alexander,132,M
1951,alfred,98,M
1951,allan,351,M
1951,allen,136,M
1951,alphonse,10,M
1951,alvin,34,M
1951,ambrose,6,M
1951,andre,51,M
1951,andrew,177,M
1951,angelo,9,M
1951,angus,17,M
1951,anthony,135,M
1951,antonio,5,M
1951,antonius,6,M
1951,archibald,7,M
1951,archie,13,M
1951,armand,12,M
1951,arnold,41,M
1951,arthur,207,M
1951,aubrey,8,M
1951,austin,9,M
1951,barrie,24,M
1951,barry,410,M
1951,barton,6,M
1951,basil,11,M
1951,benjamin,19,M
1951,benoit,5,M
1951,bernard,116,M
1951,bert,9,M
1951,beverley,8,M
1951,beverly,12,M
1951,bill,6,M
1951,billy,6,M
1951,blaine,7,M
1951,blair,26,M
1951,blake,8,M
1951,bobby,5,M
1951,bohdan,10,M
1951,boris,6,M
1951,bradford,24,M
1951,bradley,77,M
1951,brent,55,M
1951,brett,8,M
1951,brian,1243,M
1951,brien,7,M
1951,brock,7,M
1951,bruce,629,M
1951,bruno,9,M
1951,bryan,121,M
1951,bryce,6,M
1951,bryon,13,M
1951,burton,7,M
1951,byron,19,M
1951,calvin,49,M
1951,cameron,39,M
1951,carl,118,M
1951,carlo,5,M
1951,carman,6,M
1951,carson,8,M
1951,cecil,38,M
1951,charles,548,M
1951,charlie,6,M
1951,chester,11,M
1951,chris,7,M
1951,christian,7,M
1951,christopher,299,M
1951,clare,15,M
1951,clarence,62,M
1951,clark,17,M
1951,claude,57,M
1951,clayton,28,M
1951,clement,10,M
1951,clifford,114,M
1951,clifton,6,M
1951,clinton,11,M
1951,clyde,15,M
1951,colin,51,M
1951,collin,6,M
1951,conrad,15,M
1951,cornelius,10,M
1951,craig,110,M
1951,curtis,11,M
1951,cyril,12,M
1951,dale,136,M
1951,dan,12,M
1951,dana,28,M
1951,dane,6,M
1951,danial,10,M
1951,daniel,581,M
1951,danny,108,M
1951,darcy,10,M
1951,d'arcy,7,M
1951,darrel,8,M
1951,darrell,20,M
1951,darryl,26,M
1951,darwin,14,M
1951,daryl,32,M
1951,david,2498,M
1951,dean,44,M
1951,delbert,12,M
1951,denis,134,M
1951,dennis,439,M
1951,derek,39,M
1951,derrick,9,M
1951,desmond,8,M
1951,dirk,7,M
1951,don,10,M
1951,donald,1255,M
1951,donnie,5,M
1951,douglas,1072,M
1951,duane,11,M
1951,duncan,23,M
1951,dwain,5,M
1951,dwayne,12,M
1951,dwight,46,M
1951,earl,89,M
1951,eddie,7,M
1951,eddy,8,M
1951,edgar,16,M
1951,edmond,14,M
1951,edmund,23,M
1951,edward,586,M
1951,edwin,41,M
1951,eldon,13,M
1951,elgin,5,M
1951,ellwood,6,M
1951,elmer,15,M
1951,elton,5,M
1951,elwood,6,M
1951,emil,5,M
1951,emile,12,M
1951,eric,190,M
1951,erik,6,M
1951,ernest,114,M
1951,ernie,6,M
1951,ervin,5,M
1951,eugene,65,M
1951,evan,11,M
1951,everett,13,M
1951,fernand,12,M
1951,floyd,21,M
1951,francis,190,M
1951,francois,13,M
1951,frank,177,M
1951,franklin,49,M
1951,franklyn,5,M
1951,fraser,10,M
1951,fred,24,M
1951,frederic,11,M
1951,frederick,284,M
1951,fredrick,64,M
1951,gabriel,12,M
1951,gaetan,7,M
1951,garfield,13,M
1951,garnet,30,M
1951,garry,178,M
1951,garth,24,M
1951,gary,1062,M
1951,gaston,6,M
1951,gene,25,M
1951,geoffrey,55,M
1951,geoffry,5,M
1951,george,663,M
1951,gerald,446,M
1951,gerard,80,M
1951,gerrit,6,M
1951,gerry,19,M
1951,gilbert,33,M
1951,giles,6,M
1951,gille,6,M
1951,gilles,26,M
1951,glen,253,M
1951,glendon,8,M
1951,glenn,210,M
1951,gorden,10,M
1951,gordon,554,M
1951,graeme,12,M
1951,graham,47,M
1951,grant,87,M
1951,gregg,14,M
1951,gregory,377,M
1951,guy,61,M
1951,harley,12,M
1951,harold,209,M
1951,harry,150,M
1951,harvey,73,M
1951,hector,6,M
1951,hendrik,6,M
1951,henri,13,M
1951,henry,117,M
1951,henryk,7,M
1951,herbert,52,M
1951,herman,5,M
1951,howard,154,M
1951,hubert,14,M
1951,hugh,85,M
1951,ian,195,M
1951,ihor,5,M
1951,infant,47,M
1951,irvin,8,M
1951,isaac,5,M
1951,ivan,39,M
1951,j,17,M
1951,jack,108,M
1951,jackie,8,M
1951,jacob,15,M
1951,jacobus,5,M
1951,jacque,6,M
1951,jacques,30,M
1951,james,2240,M
1951,jan,29,M
1951,janis,5,M
1951,jay,17,M
1951,jean,95,M
1951,jean-guy,8,M
1951,jean-paul,8,M
1951,jean-pierre,8,M
1951,jeffery,21,M
1951,jeffrey,146,M
1951,jeffry,6,M
1951,jerald,5,M
1951,jerome,28,M
1951,jerry,54,M
1951,jim,5,M
1951,jimmy,16,M
1951,joe,7,M
